Title,Data ID,PDF Page Number,count,CSV Download URL,PDF Download URL,Download folder name
"Table 4-12: Water Quality Results for Christina River, RAMP site CHR-2A Water Quality Results For Christina River, 2007",702727,112,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_112_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_112_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_112_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_112_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
"Table 4-12: Water Quality Results for Christina River, RAMP site CHR-2A Water Quality Results For Christina River, 2007",702727,113,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_113_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_113_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-14: Fish Species Documented in the Lower Athabasca River Basin Family Species(a) Scientific Name Code(b),702727,118,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_118_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_118_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-19: Wetlands Types in the Lower Boreal Highland and Central Mixedwood Subregions,702727,126,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_126_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_126_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_126_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_126_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-2 Comparison of Route Alternatives – Aitken Creek Section,1059854,70,2,http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059854_70_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthmntn/1059854_70_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/1059854,nrthmntn
Table 4-2: Fort McMurray Climate Normals (1971 to 2000) Parameter Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Annual,702727,91,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_91_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_91_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_91_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_91_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-30: ACIMS Listed Plant Species Occurrences in the Regional Study Area,702727,141,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_141_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_141_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_141_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,144,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_144_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_144_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_144_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_144_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,145,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_145_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_145_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_145_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_145_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,146,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_146_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_146_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_146_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_146_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,147,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_147_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_147_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_147_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,148,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_148_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_148_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_148_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-32: Potential and Observed Wildlife Species of Special Status within the Terrestrial LSA,702727,149,4,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_149_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_149_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_149_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_149_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-46: Major Proposed and Approved Projects in the Socio-economic Study Area,702727,188,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_188_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_188_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-46: Major Proposed and Approved Projects in the Socio-economic Study Area,702727,189,9,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_3.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_4.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_5.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_6.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_7.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_8.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_189_9.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-46: Major Proposed and Approved Projects in the Socio-economic Study Area,702727,191,3,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_191_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_191_2.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702727_191_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702727,lsmrkttlrvrcrssvr
Table 4-6 Species of Management Concern Detected from Breeding Bird Surveys on the Komie North Section,729136,43,2,http://www.cer-rec.gc.ca/esa-ees/kmnrth/729136_43_1.csv; http://www.cer-rec.gc.ca/esa-ees/kmnrth/729136_43_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/729136,kmnrth
Table 4-7 Criteria Air Contaminant Emissions from Pipeline Installation Compared to Existing Emissions near Kitimat Terminal,620130,121,2,http://www.cer-rec.gc.ca/esa-ees/nrthrngtwy/620130_121_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthrngtwy/620130_121_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/620130,nrthrngtwy
Table 4.11.3 Existing Gas Pipelines Crossed by the Urban Portion of the Preferred Corridor and North and South Variants around Rockwood Park,408937,220,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_220_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_220_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
"Table 4.2-1: Valued Components, Key Indicators, Associated Expression of Change and Rationale Valued Component Key Indicator Expression of Change Rationale",2445104,50,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_50_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445104_50_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445104,wlvrnrvrltrlllp
Table 4.5.1 Vascular Plants of Conservation Concern Identified During Surveys,408937,171,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_171_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_171_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_171_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 4.5.1 Vascular Plants of Conservation Concern Identified During Surveys,408937,172,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_172_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_172_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_172_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 4.5.2 Plant Species from the AC CDC Database Potentially Occurring Within the Preferred Corridor,408937,174,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_174_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_174_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_174_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
"Table 4.7.2 Avian Species at Risk and Species of Conservation Concern Recorded During Surveys from July 15-22, 2005",408937,192,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_192_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_192_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_192_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 45-2 Chronic Inhalation Exposure Limits for PM2.5,2393094,260,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_260_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_260_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 49-3 Chronic Oral Exposure Limits for Propionaldehyde,2393094,276,2,http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_276_1.csv; http://www.cer-rec.gc.ca/esa-ees/tmx/2393094_276_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2393094,tmx
Table 4: Emission Rates and Stack Parameters of External Facilities Used in the Assessment,3762643,441,2,http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_441_1.csv; http://www.cer-rec.gc.ca/esa-ees/nrthcrrdr/3762643_441_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3762643,nrthcrrdr
Table 5 Predicted Sound Levels,667050,14,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667050_14_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667050_14_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667050,vntg
Table 5 Predicted Sound Levels,667248,13,2,http://www.cer-rec.gc.ca/esa-ees/vntg/667248_13_1.csv; http://www.cer-rec.gc.ca/esa-ees/vntg/667248_13_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/667248,vntg
Table 5-23 Summary of Greenhouse Gas Emissions during Construction (Aitken,3340705,89,2,http://www.cer-rec.gc.ca/esa-ees/sprcrdg/3340705_89_1.csv; http://www.cer-rec.gc.ca/esa-ees/sprcrdg/3340705_89_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3340705,sprcrdg
Table 5-3 Spatial Boundaries Discipline Footprint (PDA) LSA RSA,729032,163,2,http://www.cer-rec.gc.ca/esa-ees/kmnrth/729032_163_1.csv; http://www.cer-rec.gc.ca/esa-ees/kmnrth/729032_163_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/729032,kmnrth
Table 5-39 Summary of Content and Annual Average Emission Rates for Tanks Associated with the Proposed Pipeline Operational Tank Facilities,444430,91,2,http://www.cer-rec.gc.ca/esa-ees/kystn/444430_91_1.csv; http://www.cer-rec.gc.ca/esa-ees/kystn/444430_91_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444430,kystn
Table 5-3: Magnitude (a) Definitions for Some Biological Valued Components Valued,702747,12,2,http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702747_12_1.csv; http://www.cer-rec.gc.ca/esa-ees/lsmrkttlrvrcrssvr/702747_12_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/702747,lsmrkttlrvrcrssvr
Table 5.1-1: Dawson Creek A Climate Normals (1981 to 2010) Parameter Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Annual,2813701,110,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_110_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_110_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2813701_110_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2813701,twrbrch
Table 5.1.4 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,247,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_247_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_247_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.4 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,248,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_248_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_248_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.4 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,249,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_249_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_249_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_249_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.6 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,255,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_255_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_255_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_255_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.7 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,257,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_257_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_257_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.7 Environmental Effects Assessment Matrix for Atmospheric Environment,408937,258,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_258_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_258_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.1.8 Residual Environmental Effects Summary Matrix for Atmospheric Environment,408937,262,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_262_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_262_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_262_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.1 Project Activity – Environmental Effects Interaction Matrix for Infrastructure and Services,408937,446,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_446_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_446_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_446_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.2 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,450,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_450_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_450_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_450_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.2 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,451,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_451_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_451_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.4 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,453,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_453_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_453_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.4 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,454,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_454_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_454_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.4 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,455,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_455_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_455_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.4 Environmental Effects Assessment Matrix for Infrastructure and Services,408937,456,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_456_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_456_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.10.5 Residual Environmental Effects Summary Matrix for Infrastructure and Services,408937,460,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_460_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_460_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_460_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11-10: Emission Totals for Industrial Facilities in the Air Emissions Local Study Area (2013),2814078,54,3,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_54_2.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_54_3.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_54_4.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2814078,twrbrch
Table 5.11-4: Ambient Sulphur Dioxide (SO2) Concentrations at the Beaverlodge Continuous Monitoring Station(a),2814078,52,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_52_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_52_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2814078,twrbrch
Table 5.11.1 Project Activity – Environmental Effects Interaction Matrix for Labour and Economy,408937,462,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_462_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_462_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.1 Project Activity – Environmental Effects Interaction Matrix for Labour and Economy,408937,463,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_463_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_463_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_463_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.2 Environmental Effects Assessment Matrix for Labour and Economy,408937,464,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_464_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_464_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_464_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.3 Environmental Effects Assessment Matrix for Labour and Economy,408937,466,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_466_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_466_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_466_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.4 Environmental Effects Assessment Matrix for Labour and Economy,408937,468,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_468_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_468_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.4 Environmental Effects Assessment Matrix for Labour and Economy,408937,469,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_469_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_469_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_469_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.11.5 Residual Environmental Effects Summary Matrix for Labour and Economy,408937,472,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_472_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_472_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_472_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12-1: Socio-Economic Study Area (SSA) Population from 2001 to 2011,2445216,21,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445216_21_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445216_21_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445216,wlvrnrvrltrlllp
Table 5.12.1 Project Activity – Environmental Effects Interaction Matrix for Archaeological and Heritage Resources,408937,476,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_476_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_476_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_476_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.2 Environmental Effects Assessment Matrix for Archaeological and Heritage,408937,478,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_478_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_478_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.2 Environmental Effects Assessment Matrix for Archaeological and Heritage Resources,408937,479,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_479_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_479_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_479_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.2 Environmental Effects Assessment Matrix for Archaeological and Heritage Resources,408937,480,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_480_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_480_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.3 Environmental Effects Assessment Matrix for Archaeological and Heritage,408937,482,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_482_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_482_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_482_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.3 Environmental Effects Assessment Matrix for Archaeological and Heritage Resources,408937,483,2,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_483_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_483_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.12.4 Residual Environmental Effects Summary Matrix for Archaeological and Heritage Resources,408937,485,3,http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_485_1.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_485_2.csv; http://www.cer-rec.gc.ca/esa-ees/brnswck/408937_485_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/408937,brnswck
Table 5.14-1: Socio-economic Study Area Population from 2001 to 2011 Population Centre 2001 2006 2011 [%] Change (2001 to 2011),2814078,61,2,http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_61_1.csv; http://www.cer-rec.gc.ca/esa-ees/twrbrch/2814078_61_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2814078,twrbrch
Table 5.16‐1. Water Wells within a 1.0 km Radius of the Facilities at the EPI Cromer Terminal 9,661577,19,2,http://www.cer-rec.gc.ca/esa-ees/bkkn/661577_19_1.csv; http://www.cer-rec.gc.ca/esa-ees/bkkn/661577_19_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/661577,bkkn
Table 5.18-7: Major Proposed and Approved Projects in the Socio-Economic Study Area,2445216,52,3,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445216_52_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445216_52_2.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445216_52_3.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445216,wlvrnrvrltrlllp
Table 5.2-1: Manning Climate Normals (1981 to 2010) Parameter Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec Annual,2445982,10,2,http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445982_10_1.csv; http://www.cer-rec.gc.ca/esa-ees/wlvrnrvrltrlllp/2445982_10_2.csv,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/2445982,wlvrnrvrltrlllp
